"SORTR","YEAR","Level","RESA_NAME","SYSTEMID","SYSTEMNAME","SCHOOLID","SCHOOLNAME","CATEGORY","SUBGROUP","ACDMC_LVL_CD","TOTAL_STUDENTS_TESTED","STUDENTS_WITH_LEXILE","LEXILE_ON_OR_ABOVE_MIDPOINT","PCT_ON_OR_ABOVE_MIDPOINT","LEXILE_BELOW_GRADE_LEVEL","PCT_BELOW_GRADELEVEL","LEXILE_ON_GRADELEVEL_BELOW_MIDPOINT","PCT_LEXILE_ON_GRADELEVEL_BELOW_MIDPOINT","LEXILE_ON_GRADELEVEL_ABOVE_MIDPOINT","PCT_LEXILE_ON_GRADELEVEL_ABOVE_MIDPOINT","LEXILE_ABOVE_GRADE_LEVEL","PCT_LEXILE_ABOVE_GRADE_LEVEL"
3,2022,"School Level","Griffin RESA","707","Newton County","0122","Flint Hill Elementary","All Students","All Students","05","112","112",35,"31.25",56,"50",21,"18.75",19,"16.9643",16,"14.2857"
3,2022,"School Level","Griffin RESA","707","Newton County","4550","Heard-Mixon Elementary School","All Students","All Students","05","69","69",28,"40.5797",26,"37.6812",15,"21.7391",14,"20.2899",14,"20.2899"
3,2022,"School Level","Middle Georgia RESA","676","Houston County","2058","Westside Elementary School","All Students","All Students","05","86","86",27,"31.3953",41,"47.6744",18,"20.9302",15,"17.4419",12,"13.9535"
3,2022,"School Level","Coastal Plains RESA","677","Irwin County","0188","Irwin County Elementary School","All Students","All Students","05","113","113",59,"52.2124",35,"30.9735",19,"16.8142",19,"16.8142",40,"35.3982"
3,2022,"School Level","Coastal Plains RESA","692","Lowndes County","0195","Hahira Elementary School","All Students","All Students","05","129","129",89,"68.9922",25,"19.3798",15,"11.6279",31,"24.031",58,"44.9612"
3,2022,"School Level","Coastal Plains RESA","692","Lowndes County","4050","Lake Park Elementary School","All Students","All Students","05","95","95",48,"50.5263",20,"21.0526",27,"28.4211",18,"18.9474",30,"31.5789"
3,2022,"School Level","North Georgia RESA","705","Murray County","1052","Spring Place Elementary School","All Students","All Students","05","65","65",29,"44.6154",20,"30.7692",16,"24.6154",13,"20",16,"24.6154"
3,2022,"School Level","North Georgia RESA","705","Murray County","0104","Woodlawn Elementary School","All Students","All Students","05","77","77",44,"57.1429",18,"23.3766",15,"19.4805",17,"22.0779",27,"35.0649"
3,2022,"School Level","Griffin RESA","707","Newton County","0115","Live Oak Elementary","All Students","All Students","05","154","154",54,"35.0649",76,"49.3506",24,"15.5844",34,"22.0779",20,"12.987"
3,2022,"School Level","Griffin RESA","707","Newton County","3050","Livingston Elementary School","All Students","All Students","05","68","68",21,"30.8824",33,"48.5294",14,"20.5882",12,"17.6471",9,"13.2353"
3,2022,"School Level","Griffin RESA","707","Newton County","4050","Mansfield Elementary School","All Students","All Students","05","76","76",37,"48.6842",28,"36.8421",11,"14.4737",11,"14.4737",26,"34.2105"
3,2022,"School Level","Northeast Georgia RESA","678","Jackson County","0104","East Jackson Elementary School","All Students","All Students","05","87","87",44,"50.5747",29,"33.3333",14,"16.092",24,"27.5862",20,"22.9885"
3,2022,"School Level","Northeast Georgia RESA","678","Jackson County","0209","Gum Springs Elementary School","All Students","All Students","05","192","192",110,"57.2917",50,"26.0417",32,"16.6667",38,"19.7917",72,"37.5"
3,2022,"School Level","Northeast Georgia RESA","678","Jackson County","2550","Maysville Elementary School","All Students","All Students","05","52","52",15,"28.8462",26,"50",11,"21.1538",6,"11.5385",9,"17.3077"
3,2022,"School Level","Coastal Plains RESA","692","Lowndes County","0194","Moulton-Branch Elementary School","All Students","All Students","05","83","83",52,"62.6506",17,"20.4819",14,"16.8675",18,"21.6867",34,"40.9639"
3,2022,"School Level","Coastal Plains RESA","692","Lowndes County","0211","Pine Grove Elementary School","All Students","All Students","05","75","75",49,"65.3333",7,"9.3333",19,"25.3333",16,"21.3333",33,"44"
3,2022,"School Level","Coastal Plains RESA","692","Lowndes County","0111","Westside Elementary School","All Students","All Students","05","159","159",105,"66.0377",29,"18.239",25,"15.7233",32,"20.1258",73,"45.9119"
3,2022,"School Level","Chattahoochee-Flint RESA","706","Muscogee County","4065","Allen Elementary School","All Students","All Students","05","53","53",25,"47.1698",18,"33.9623",10,"18.8679",6,"11.3208",19,"35.8491"
3,2022,"School Level","Griffin RESA","707","Newton County","0198","Middle Ridge Elementary School","All Students","All Students","05","98","98",44,"44.898",42,"42.8571",12,"12.2449",21,"21.4286",23,"23.4694"
3,2022,"School Level","Griffin RESA","707","Newton County","0123","Newton County Theme School at Ficquett","All Students","All Students","05","107","107",75,"70.0935",12,"11.215",20,"18.6916",31,"28.972",44,"41.1215"
3,2022,"School Level","Northeast Georgia RESA","678","Jackson County","3050","North Jackson Elementary School","All Students","All Students","05","92","92",35,"38.0435",34,"36.9565",23,"25",12,"13.0435",23,"25"
3,2022,"School Level","Northeast Georgia RESA","678","Jackson County","4050","South Jackson Elementary School","All Students","All Students","05","103","103",46,"44.6602",36,"34.9515",21,"20.3883",19,"18.4466",27,"26.2136"
3,2022,"School Level","Northeast Georgia RESA","678","Jackson County","0101","West Jackson Elementary School","All Students","All Students","05","168","168",89,"52.9762",48,"28.5714",31,"18.4524",25,"14.881",64,"38.0952"
3,2022,"School Level","Pioneer RESA","693","Lumpkin County","0103","Blackburn Elementary School","All Students","All Students","05","139","139",90,"64.7482",26,"18.705",23,"16.5468",36,"25.8993",54,"38.8489"
3,2022,"School Level","Pioneer RESA","693","Lumpkin County","0191","Long Branch Elementary School","All Students","All Students","05","56","56",31,"55.3571",14,"25",11,"19.6429",11,"19.6429",20,"35.7143"
3,2022,"School Level","Metro RESA","667","Gwinnett County","0287","Norton Elementary School","All Students","All Students","05","185","185",96,"51.8919",55,"29.7297",34,"18.3784",34,"18.3784",62,"33.5135"
3,2022,"School Level","Pioneer RESA","668","Habersham County","0101","Cornelia Elementary School","All Students","All Students","05","66","66",25,"37.8788",26,"39.3939",15,"22.7273",12,"18.1818",13,"19.697"
3,2022,"School Level","Pioneer RESA","668","Habersham County","0201","Demorest Elementary School","All Students","All Students","05","73","73",47,"64.3836",18,"24.6575",8,"10.9589",21,"28.7671",26,"35.6164"
3,2022,"School Level","Pioneer RESA","668","Habersham County","5050","Fairview Elementary School","All Students","All Students","05","69","69",40,"57.971",21,"30.4348",8,"11.5942",18,"26.087",22,"31.8841"
3,2022,"School Level","Griffin RESA","675","Henry County","0100","Ola Elementary School","All Students","All Students","05","156","156",84,"53.8462",43,"27.5641",29,"18.5897",25,"16.0256",59,"37.8205"
3,2022,"School Level","Griffin RESA","675","Henry County","0196","Pate's Creek Elementary School","All Students","All Students","05","72","72",35,"48.6111",24,"33.3333",13,"18.0556",13,"18.0556",22,"30.5556"
3,2022,"School Level","Griffin RESA","675","Henry County","0197","Pleasant Grove Elementary School","All Students","All Students","05","80","80",29,"36.25",33,"41.25",18,"22.5",15,"18.75",14,"17.5"
3,2022,"School Level","Metro RESA","667","Gwinnett County","1605","Chesney Elementary School","All Students","All Students","05","210","210",83,"39.5238",87,"41.4286",40,"19.0476",31,"14.7619",52,"24.7619"
3,2022,"School Level","Metro RESA","667","Gwinnett County","0605","Cooper Elementary School","All Students","All Students","05","269","269",193,"71.7472",42,"15.6134",34,"12.6394",52,"19.3309",141,"52.4164"
3,2022,"School Level","Metro RESA","667","Gwinnett County","0705","Parsons Elementary School","All Students","All Students","05","113","113",94,"83.1858",12,"10.6195",7,"6.1947",17,"15.0442",77,"68.1416"
3,2022,"School Level","Metro RESA","667","Gwinnett County","0398","Partee Elementary School","All Students","All Students","05","107","107",73,"68.2243",22,"20.5607",12,"11.215",26,"24.2991",47,"43.9252"
3,2022,"School Level","Metro RESA","667","Gwinnett County","0608","Patrick Elementary School","All Students","All Students","05","144","144",87,"60.4167",37,"25.6944",20,"13.8889",25,"17.3611",62,"43.0556"
3,2022,"School Level","Metro RESA","667","Gwinnett County","5056","Peachtree Elementary School","All Students","All Students","05","150","150",66,"44",59,"39.3333",25,"16.6667",26,"17.3333",40,"26.6667"
3,2022,"School Level","Pioneer RESA","668","Habersham County","5052","Hazel Grove Elementary School","All Students","All Students","05","49","49",29,"59.1837",10,"20.4082",10,"20.4082",13,"26.5306",16,"32.6531"
3,2022,"School Level","Griffin RESA","675","Henry County","0403","Red Oak Elementary School","All Students","All Students","05","114","114",52,"45.614",39,"34.2105",23,"20.1754",24,"21.0526",28,"24.5614"
3,2022,"School Level","Griffin RESA","675","Henry County","0509","Rock Spring Elementary","All Students","All Students","05","147","147",79,"53.7415",37,"25.1701",31,"21.0884",33,"22.449",46,"31.2925"
3,2022,"School Level","Griffin RESA","675","Henry County","0211","Rocky Creek Elementary","All Students","All Students","05","111","111",60,"54.0541",33,"29.7297",18,"16.2162",26,"23.4234",34,"30.6306"
3,2022,"School Level","Metro RESA","667","Gwinnett County","0205","Corley Elementary School","All Students","All Students","05","146","146",74,"50.6849",46,"31.5068",26,"17.8082",25,"17.1233",49,"33.5616"
3,2022,"School Level","Metro RESA","667","Gwinnett County","0194","Craig Elementary School","All Students","All Students","05","192","192",141,"73.4375",32,"16.6667",19,"9.8958",36,"18.75",105,"54.6875"
3,2022,"School Level","Pioneer RESA","668","Habersham County","0105","Level Grove Elementary School","All Students","All Students","05","92","92",54,"58.6957",18,"19.5652",20,"21.7391",23,"25",31,"33.6957"
3,2022,"School Level","Pioneer RESA","668","Habersham County","3054","Woodville Elementary School","All Students","All Students","05","30","30",20,"66.6667",6,"20",4,"13.3333",4,"13.3333",16,"53.3333"
3,2022,"School Level","Pioneer RESA","669","Hall County","2056","Oakwood Elementary School","All Students","All Students","05","77","77",28,"36.3636",34,"44.1558",15,"19.4805",12,"15.5844",16,"20.7792"
3,2022,"School Level","Pioneer RESA","669","Hall County","3056","Riverbend Elementary School","All Students","All Students","05","60","60",33,"55",21,"35",6,"10",15,"25",18,"30"
3,2022,"School Level","Pioneer RESA","669","Hall County","4056","Sardis Elementary School","All Students","All Students","05","93","93",50,"53.7634",29,"31.1828",14,"15.0538",18,"19.3548",32,"34.4086"
3,2022,"School Level","Griffin RESA","675","Henry County","2552","Smith-Barnes Elementary School","All Students","All Students","05","123","123",43,"34.9593",63,"51.2195",17,"13.8211",21,"17.0732",22,"17.8862"
3,2022,"School Level","Griffin RESA","675","Henry County","0207","Timber Ridge Elementary School","All Students","All Students","05","158","158",89,"56.3291",37,"23.4177",32,"20.2532",36,"22.7848",53,"33.5443"
3,2022,"School Level","Griffin RESA","675","Henry County","0409","Tussahaw Elementary","All Students","All Students","05","117","117",39,"33.3333",57,"48.7179",21,"17.9487",21,"17.9487",18,"15.3846"
3,2022,"School Level","Metro RESA","667","Gwinnett County","0191","Dacula Elementary School","All Students","All Students","05","205","205",112,"54.6341",59,"28.7805",34,"16.5854",48,"23.4146",64,"31.2195"
3,2022,"School Level","Metro RESA","667","Gwinnett County","1205","Duncan Creek Elementary","All Students","All Students","05","236","236",182,"77.1186",30,"12.7119",24,"10.1695",45,"19.0678",137,"58.0508"
3,2022,"School Level","Pioneer RESA","669","Hall County","4050","Chestnut Mountain Elementary School","All Students","All Students","05","131","131",62,"47.3282",38,"29.0076",31,"23.6641",25,"19.084",37,"28.2443"
3,2022,"School Level","Pioneer RESA","669","Hall County","0106","Chicopee Elementary School","All Students","All Students","05","119","119",30,"25.2101",74,"62.1849",15,"12.605",18,"15.1261",12,"10.084"
3,2022,"School Level","Pioneer RESA","669","Hall County","0192","Spout Springs Elementary School","All Students","All Students","05","145","145",81,"55.8621",35,"24.1379",29,"20",28,"19.3103",53,"36.5517"
3,2022,"School Level","Pioneer RESA","669","Hall County","0103","Sugar Hill Elementary","All Students","All Students","05","105","105",24,"22.8571",58,"55.2381",23,"21.9048",9,"8.5714",15,"14.2857"
3,2022,"School Level","Pioneer RESA","669","Hall County","5056","Tadmore Elementary School","All Students","All Students","05","70","70",17,"24.2857",32,"45.7143",21,"30",9,"12.8571",8,"11.4286"
3,2022,"School Level","Griffin RESA","675","Henry County","0303","Unity Grove Elementary School","All Students","All Students","05","150","150",65,"43.3333",54,"36",31,"20.6667",24,"16",41,"27.3333"
3,2022,"School Level","Griffin RESA","675","Henry County","0208","Walnut Creek Elementary","All Students","All Students","05","133","133",55,"41.3534",51,"38.3459",27,"20.3008",29,"21.8045",26,"19.5489"
3,2022,"School Level","Griffin RESA","675","Henry County","0194","Wesley Lakes Elementary School","All Students","All Students","05","129","129",52,"40.3101",52,"40.3101",25,"19.3798",22,"17.0543",30,"23.2558"
3,2022,"School Level","Metro RESA","667","Gwinnett County","1052","Dyer Elementary School","All Students","All Students","05","148","148",111,"75",21,"14.1892",16,"10.8108",25,"16.8919",86,"58.1081"
3,2022,"School Level","Metro RESA","667","Gwinnett County","1013","Ferguson Elementary School","All Students","All Students","05","127","127",38,"29.9213",55,"43.3071",34,"26.7717",15,"11.811",23,"18.1102"
3,2022,"School Level","Metro RESA","667","Gwinnett County","0295","Fort Daniel Elementary School","All Students","All Students","05","109","109",84,"77.0642",12,"11.0092",13,"11.9266",17,"15.5963",67,"61.4679"
3,2022,"School Level","Pioneer RESA","669","Hall County","2052","Flowery Branch Elementary School","All Students","All Students","05","111","111",35,"31.5315",53,"47.7477",23,"20.7207",15,"13.5135",20,"18.018"
3,2022,"School Level","Pioneer RESA","669","Hall County","0196","Friendship Elementary School","All Students","All Students","05","105","105",53,"50.4762",40,"38.0952",12,"11.4286",22,"20.9524",31,"29.5238"
3,2022,"School Level","Pioneer RESA","669","Hall County","3054","Lanier Elementary School","All Students","All Students","05","66","66",31,"46.9697",17,"25.7576",18,"27.2727",13,"19.697",18,"27.2727"
3,2022,"School Level","Pioneer RESA","669","Hall County","0276","Wauka Mountain Elementary School","All Students","All Students","05","99","99",65,"65.6566",21,"21.2121",13,"13.1313",18,"18.1818",47,"47.4747"
3,2022,"School Level","Pioneer RESA","669","Hall County","1058","White Sulphur Elementary School","All Students","All Students","05","74","74",16,"21.6216",46,"62.1622",12,"16.2162",10,"13.5135",6,"8.1081"
3,2022,"School Level","Griffin RESA","675","Henry County","0108","Woodland Elementary School","All Students","All Students","05","116","116",51,"43.9655",46,"39.6552",19,"16.3793",27,"23.2759",24,"20.6897"
3,2022,"School Level","Middle Georgia RESA","676","Houston County","1050","Bonaire Elementary School","All Students","All Students","05","216","216",158,"73.1481",29,"13.4259",29,"13.4259",51,"23.6111",107,"49.537"
3,2022,"School Level","Metro RESA","667","Gwinnett County","0200","Freeman's Mill Elementary School","All Students","All Students","05","180","180",128,"71.1111",30,"16.6667",22,"12.2222",44,"24.4444",84,"46.6667"
